SalesSRKey,DateSRKey,ProductSRKey,CustomerSRKey,GeographySRKey,Quantity,Net Price,SalesAmount
58897,528,1091,8771,227,1,645.0,645.0
58898,528,199,8771,227,1,699.0,699.0
58899,528,1902,8771,227,1,299.99,299.99
58900,528,518,8771,227,1,619.0,619.0
58901,528,1928,8771,227,1,129.99,129.99
58902,528,1876,8771,227,1,899.0,899.0
58903,528,1116,8771,227,1,436.2,436.2
58904,528,1920,8771,227,1,299.99,299.99
58905,528,184,8771,227,1,89.9,89.9
58906,528,448,8771,227,1,229.9,229.9
58907,528,2219,8771,227,1,229.99,229.99
58908,528,1898,8771,227,1,129.99,129.99
58909,528,1586,8771,227,1,109.99,109.99
58910,528,2370,8771,227,1,429.99,429.99
58911,528,1279,8771,227,1,95.0,95.0
58912,528,2058,8771,227,1,199.99,199.99
58913,528,2287,8771,227,1,29.99,29.99
58914,528,426,8771,227,1,369.0,369.0
58915,528,865,8771,227,1,150.0,150.0
58916,528,2300,8771,227,1,119.99,119.99
58917,528,2008,8771,227,1,94.99,94.99
58918,528,1978,8771,227,1,94.99,94.99
58919,528,162,8766,226,1,1592.2,1592.2
58920,528,640,8794,108,1,160.0,160.0
58921,528,1751,8771,227,1,43.0,43.0
58922,528,1662,1181,200,1,16.89,16.89
58923,528,1662,1183,253,1,16.89,16.89
58924,528,1662,1388,257,1,16.89,16.89
58925,528,1662,1422,58,1,16.89,16.89
58926,528,1662,1429,73,1,16.89,16.89
58927,528,1662,1430,57,1,16.89,16.89
58928,528,1662,1431,83,1,16.89,16.89
58929,528,1662,1433,47,1,16.89,16.89
58930,528,1662,1434,44,1,16.89,16.89
58931,528,1662,1435,261,1,16.89,16.89
58932,528,1662,1437,73,1,16.89,16.89
58933,528,1662,1451,61,1,16.89,16.89
58934,528,1662,1452,83,1,16.89,16.89
58935,528,1662,1545,57,1,16.89,16.89
58936,528,1662,1546,59,1,16.89,16.89
58937,528,1662,1549,44,1,16.89,16.89
58938,528,1662,1550,68,1,16.89,16.89
58939,528,1662,1551,72,1,16.89,16.89
58940,528,1662,1552,72,1,16.89,16.89
58941,528,1662,1554,65,1,16.89,16.89
58942,528,1662,1555,67,1,16.89,16.89
58943,528,1662,1557,46,1,16.89,16.89
58944,528,1662,1558,58,1,16.89,16.89
58945,528,1662,1560,72,1,16.89,16.89
58946,528,1662,1561,79,1,16.89,16.89
58947,528,1662,1562,82,1,16.89,16.89
58948,528,1662,1563,83,1,16.89,16.89
58949,528,1662,1566,73,1,16.89,16.89
58950,528,1662,1567,78,1,16.89,16.89
58951,528,1662,1583,46,1,16.89,16.89
58952,528,1662,1591,48,1,16.89,16.89
58953,528,1662,1832,261,1,16.89,16.89
58954,528,1662,1835,56,1,16.89,16.89
58955,528,1662,1836,56,1,16.89,16.89
58956,528,1662,1837,57,1,16.89,16.89
58957,528,1662,1865,45,1,16.89,16.89
58958,528,1906,8866,3,1,809.1,809.1
58959,528,1419,8866,3,1,180.0,180.0
58960,528,1576,8866,3,1,52.092,52.092
58961,528,494,8866,3,1,611.1,611.1
58962,528,1203,8866,3,1,927.0,927.0
58963,528,1564,8866,3,1,11.394,11.394
58964,528,969,8866,3,1,148.5,148.5
58965,528,1343,8866,3,1,26.091,26.091
58966,528,1533,8866,3,1,331.2,331.2
58967,528,2468,8866,3,1,13.491,13.491
58968,528,9,8853,160,1,59.99,59.99
58969,528,6,8853,160,1,21.57,21.57
58970,528,1572,8771,227,1,9.99,9.99
58971,528,6,8853,160,2,21.57,43.14
58972,528,9,8853,160,2,59.99,119.98
58973,528,2468,8866,3,2,13.491,26.982
58974,528,1906,8866,3,2,809.1,1618.2
58975,528,1419,8866,3,2,180.0,360.0
58976,528,1576,8866,3,2,52.092,104.184
58977,528,494,8866,3,2,611.1,1222.2
58978,528,1203,8866,3,2,927.0,1854.0
58979,528,1564,8866,3,2,11.394,22.788
58980,528,969,8866,3,2,148.5,297.0
58981,528,1343,8866,3,2,26.091,52.182
58982,528,1533,8866,3,2,331.2,662.4
58983,528,454,8771,227,2,679.0,1358.0
58984,528,1341,8771,227,2,22.99,45.98
58985,528,236,8771,227,2,569.0,1138.0
58986,528,1886,8771,227,2,129.99,259.98
58987,528,846,8771,227,2,50.99,101.98
58988,528,2008,8771,227,2,94.99,189.98
58989,528,1552,8771,227,2,59.99,119.98
58990,528,1429,8771,227,2,268.0,536.0
58991,528,1502,8771,227,2,330.0,660.0
58992,528,753,8771,227,2,22.9,45.8
58993,528,648,8793,101,2,248.0,496.0
58994,528,99,6524,202,2,120.0,240.0
58995,528,199,8771,227,2,699.0,1398.0
58996,528,1818,8375,205,2,1599.0,3198.0
58997,528,1902,8771,227,2,299.99,599.98
58998,528,149,8767,97,2,1184.97,2369.94
58999,528,1928,8771,227,2,129.99,259.98
59000,528,1876,8771,227,2,899.0,1798.0
59001,528,139,8767,97,2,499.99,999.98
59002,528,1978,8771,227,2,94.99,189.98
59003,528,1920,8771,227,2,299.99,599.98
59004,528,184,8771,227,2,89.9,179.8
59005,528,448,8771,227,2,229.9,459.8
59006,528,2219,8771,227,2,229.99,459.98
59007,528,1898,8771,227,2,129.99,259.98
59008,528,1586,8771,227,2,109.99,219.98
59009,528,1279,8771,227,2,95.0,190.0
59010,528,2287,8771,227,2,29.99,59.98
59011,528,426,8771,227,2,369.0,738.0
59012,528,865,8771,227,2,150.0,300.0
59013,528,1668,4683,84,2,16.99,33.98
59014,528,1668,5011,56,2,16.99,33.98
59015,528,1751,8771,227,2,43.0,86.0
59016,528,1662,1831,57,2,16.89,33.78
59017,528,1572,8771,227,2,9.99,19.98
59018,528,1031,8771,227,2,627.0,1254.0
59019,528,1719,8771,227,3,28.0,84.0
59020,528,1341,8771,227,3,22.99,68.97
59021,528,713,8793,101,3,196.0,588.0
59022,528,1886,8771,227,3,129.99,389.97
59023,528,2008,8771,227,3,94.99,284.96999999999997
59024,528,1732,3859,201,3,89.0,267.0
59025,528,1429,8771,227,3,268.0,804.0
59026,528,162,8767,97,3,1592.2,4776.6
59027,528,753,8771,227,3,22.9,68.69999999999999
59028,528,640,8794,108,3,160.0,480.0
59029,528,1091,8771,227,3,645.0,1935.0
59030,528,518,8771,227,3,619.0,1857.0
59031,528,1928,8771,227,3,129.99,389.97
59032,528,1876,8771,227,3,899.0,2697.0
59033,528,1116,8771,227,3,436.2,1308.6
59034,528,1978,8771,227,3,94.99,284.96999999999997
59035,528,184,8771,227,3,89.9,269.70000000000005
59036,528,448,8771,227,3,229.9,689.7
59037,528,2219,8771,227,3,229.99,689.97
59038,528,1898,8771,227,3,129.99,389.97
59039,528,1586,8771,227,3,109.99,329.96999999999997
59040,528,2370,8771,227,3,429.99,1289.97
59041,528,1723,1546,59,3,109.0,327.0
59042,528,1279,8771,227,3,95.0,285.0
59043,528,108,6542,56,3,132.99,398.97
59044,528,2058,8771,227,3,199.99,599.97
59045,528,2287,8771,227,3,29.99,89.97
59046,528,426,8771,227,3,369.0,1107.0
59047,528,567,8789,153,3,499.0,1497.0
59048,528,1668,4266,82,3,16.99,50.97
59049,528,1668,5000,45,3,16.99,50.97
59050,528,1668,5015,56,3,16.99,50.97
59051,528,1668,5021,56,3,16.99,50.97
59052,528,1751,8771,227,3,43.0,129.0
59053,528,1662,1182,274,3,16.89,50.67
59054,528,1662,1387,45,3,16.89,50.67
59055,528,1662,1547,66,3,16.89,50.67
59056,528,1662,1553,77,3,16.89,50.67
59057,528,1662,1556,66,3,16.89,50.67
59058,528,1662,1564,88,3,16.89,50.67
59059,528,2468,8866,3,3,13.491,40.473
59060,528,1906,8866,3,3,809.1,2427.3
59061,528,1419,8866,3,3,180.0,540.0
59062,528,1576,8866,3,3,52.092,156.276
59063,528,494,8866,3,3,611.1,1833.3000000000002
59064,528,1203,8866,3,3,927.0,2781.0
59065,528,1564,8866,3,3,11.394,34.182
59066,528,969,8866,3,3,148.5,445.5
59067,528,1343,8866,3,3,26.091,78.273
59068,528,6,8853,160,3,21.57,64.71000000000001
59069,528,9,8853,160,3,59.99,179.97
59070,528,1572,8771,227,3,9.99,29.97
59071,528,1031,8771,227,4,627.0,2508.0
59072,528,1719,8771,227,4,28.0,112.0
59073,528,454,8771,227,4,679.0,2716.0
59074,528,713,8793,101,4,196.0,784.0
59075,528,236,8771,227,4,569.0,2276.0
59076,528,1886,8771,227,4,129.99,519.96
59077,528,846,8771,227,4,50.99,203.96
59078,528,2008,8771,227,4,94.99,379.96
59079,528,1732,3865,206,4,89.0,356.0
59080,528,1552,8771,227,4,59.99,239.96
59081,528,1502,8771,227,4,330.0,1320.0
59082,528,753,8771,227,4,22.9,91.6
59083,528,648,8793,101,4,248.0,992.0
59084,528,640,8794,108,4,160.0,640.0
59085,528,1091,8771,227,4,645.0,2580.0
59086,528,199,8771,227,4,699.0,2796.0
59087,528,1902,8771,227,4,299.99,1199.96
59088,528,149,8767,97,4,1184.97,4739.88
59089,528,518,8771,227,4,619.0,2476.0
59090,528,1928,8771,227,4,129.99,519.96
59091,528,162,8767,97,4,1592.2,6368.8
59092,528,1116,8771,227,4,436.2,1744.8
59093,528,139,8767,97,4,499.99,1999.96
59094,528,1978,8771,227,4,94.99,379.96
59095,528,1920,8771,227,4,299.99,1199.96
59096,528,184,8771,227,4,89.9,359.6
59097,528,448,8771,227,4,229.9,919.6
59098,528,1898,8771,227,4,129.99,519.96
59099,528,1341,8771,227,4,22.99,91.96
59100,528,1586,8771,227,4,109.99,439.96
59101,528,2370,8771,227,4,429.99,1719.96
59102,528,1723,1435,261,4,109.0,436.0
59103,528,108,6545,261,4,132.99,531.96
59104,528,2058,8771,227,4,199.99,799.96
59105,528,2287,8771,227,4,29.99,119.96
59106,528,567,8789,153,4,499.0,1996.0
59107,528,865,8771,227,4,150.0,600.0
59108,528,1668,4596,77,4,16.99,67.96
59109,528,1668,4607,62,4,16.99,67.96
59110,528,1668,4945,63,4,16.99,67.96
59111,528,1668,5027,59,4,16.99,67.96
59112,528,1751,8771,227,4,43.0,172.0
59113,528,1662,1436,268,4,16.89,67.56
59114,528,1662,1559,79,4,16.89,67.56
59115,528,1662,1568,83,4,16.89,67.56
59116,528,1662,1580,86,4,16.89,67.56
59117,528,1662,1838,59,4,16.89,67.56
59118,528,2468,8866,3,4,13.491,53.964
59119,528,1906,8866,3,4,809.1,3236.4
59120,528,1419,8866,3,4,180.0,720.0
59121,528,1576,8866,3,4,52.092,208.368
59122,528,494,8866,3,4,611.1,2444.4
59123,528,1203,8866,3,4,927.0,3708.0
59124,528,1564,8866,3,4,11.394,45.576
59125,528,969,8866,3,4,148.5,594.0
59126,528,1343,8866,3,4,26.091,104.364
59127,528,6,8853,160,4,21.57,86.28
59128,528,9,8853,160,4,59.99,239.96
59129,528,1572,8771,227,4,9.99,39.96
59130,529,1386,4735,10,1,529.0,529.0
59131,529,1386,4737,34,1,529.0,529.0
59132,529,1386,4739,30,1,529.0,529.0
59133,529,1724,8338,6,1,109.0,109.0
59134,529,1724,95,31,1,109.0,109.0
59135,529,1804,8866,3,1,28.8,28.8
59136,529,1344,8866,3,1,29.691,29.691
59137,529,1804,8866,3,2,28.8,57.6
59138,529,1344,8866,3,2,29.691,59.382
59139,529,1850,713,6,2,2652.0,5304.0
59140,529,1804,8866,3,3,28.8,86.4
59141,529,1804,8866,3,4,28.8,115.2
59142,529,1344,8866,3,4,29.691,118.764
59143,530,1739,3882,258,1,73.39,73.39
59144,530,1739,3883,279,1,73.39,73.39
59145,530,1739,3884,53,1,73.39,73.39
59146,530,1739,3886,78,1,73.39,73.39
59147,530,1739,3887,64,1,73.39,73.39
59148,530,1739,3888,45,1,73.39,73.39
59149,530,1739,3889,56,1,73.39,73.39
59150,530,1739,3891,271,1,73.39,73.39
59151,530,99,6598,277,1,120.0,120.0
59152,530,99,6599,196,1,120.0,120.0
59153,530,99,6601,56,1,120.0,120.0
59154,530,99,6602,255,1,120.0,120.0
59155,530,99,6603,68,1,120.0,120.0
59156,530,99,6604,53,1,120.0,120.0
59157,530,99,6606,279,1,120.0,120.0
59158,530,99,6607,58,1,120.0,120.0
59159,530,1875,554,71,1,3199.99,3199.99
59160,530,1875,565,196,1,3199.99,3199.99
59161,530,1875,566,47,1,3199.99,3199.99
59162,530,1875,569,255,1,3199.99,3199.99
59163,530,1875,570,44,1,3199.99,3199.99
59164,530,1875,604,272,1,3199.99,3199.99
59165,530,1875,694,284,1,3199.99,3199.99
59166,530,170,1142,47,1,169.0,169.0
59167,530,170,1180,44,1,169.0,169.0
59168,530,170,1181,200,1,169.0,169.0
59169,530,170,1183,253,1,169.0,169.0
59170,530,170,1388,257,1,169.0,169.0
59171,530,170,1422,58,1,169.0,169.0
59172,530,170,1429,73,1,169.0,169.0
59173,530,1875,716,79,1,3199.99,3199.99
59174,530,1875,882,284,1,3199.99,3199.99
59175,530,1875,910,77,1,3199.99,3199.99
59176,530,1875,919,45,1,3199.99,3199.99
59177,530,1875,928,62,1,3199.99,3199.99
59178,530,1875,929,273,1,3199.99,3199.99
59179,530,1875,930,57,1,3199.99,3199.99
59180,530,1875,931,47,1,3199.99,3199.99
59181,530,1821,8395,257,1,1989.0,1989.0
59182,530,1821,8396,72,1,1989.0,1989.0
59183,530,1821,8398,261,1,1989.0,1989.0
59184,530,1821,8399,88,1,1989.0,1989.0
59185,530,128,8768,118,1,200.0,200.0
59186,530,1686,3874,257,1,70.13,70.13
59187,530,1686,3876,255,1,70.13,70.13
59188,530,1686,3877,255,1,70.13,70.13
59189,530,1686,3878,56,1,70.13,70.13
59190,530,1686,3879,73,1,70.13,70.13
59191,530,1686,3880,57,1,70.13,70.13
59192,530,238,8771,227,1,299.0,299.0
59193,530,2316,8771,227,1,119.99,119.99
59194,530,1094,8771,227,1,328.0,328.0
59195,530,1877,8771,227,1,493.0,493.0
59196,530,733,8771,227,1,16.5,16.5
59197,530,1088,8771,227,1,436.2,436.2
59198,530,1199,8771,227,1,452.0,452.0
59199,530,1436,8771,227,1,200.0,200.0
59200,530,1257,8771,227,1,14.99,14.99
59201,530,1410,8771,227,1,300.0,300.0
59202,530,2406,8771,227,1,32.89,32.89
59203,530,2188,8771,227,1,119.99,119.99
59204,530,409,8771,227,1,369.0,369.0
59205,530,1624,8771,227,1,159.99,159.99
59206,530,672,8794,108,1,209.0,209.0
59207,530,632,8794,108,1,87.0,87.0
59208,530,80,8754,223,1,40.55,40.55
59209,530,1789,8771,227,1,32.0,32.0
59210,530,1789,8772,98,1,32.0,32.0
59211,530,1213,8772,98,1,856.0,856.0
59212,530,2069,8772,98,1,877.5,877.5
59213,530,1097,8772,98,1,334.0,334.0
59214,530,779,8772,98,1,13.9,13.9
59215,530,1619,8772,98,1,12.66,12.66
59216,530,2074,8772,98,1,877.5,877.5
59217,530,1946,8772,98,1,129.99,129.99
59218,530,1514,8772,98,1,298.0,298.0
59219,530,2414,8772,98,1,44.99,44.99
59220,530,1257,8772,98,1,14.99,14.99
59221,530,2070,8772,98,1,791.0,791.0
59222,530,1624,8772,98,1,159.99,159.99
59223,530,436,8772,98,1,219.95,219.95
59224,530,1416,8772,98,1,290.0,290.0
59225,530,900,8772,98,1,0.95,0.95
59226,530,409,8772,98,1,369.0,369.0
59227,530,1066,8772,98,1,358.0,358.0
59228,530,492,8772,98,1,869.0,869.0
59229,530,2372,8772,98,1,299.99,299.99
59230,530,219,8772,98,1,599.0,599.0
59231,530,887,8772,98,1,75.99,75.99
59232,530,2282,8772,98,1,268.5,268.5
59233,530,2299,8772,98,1,229.99,229.99
59234,530,1513,8772,98,1,268.0,268.0
59235,530,1249,8772,98,1,6.95,6.95
59236,530,2239,8772,98,1,29.99,29.99
59237,530,1303,8772,98,1,39.99,39.99
59238,530,2158,8772,98,1,149.0,149.0
59239,530,1787,8772,98,1,32.0,32.0
59240,530,1385,8866,3,1,14.4,14.4
59241,530,1873,8866,3,1,1439.1,1439.1
59242,530,2082,8866,3,1,231.75,231.75
59243,530,490,8866,3,1,81.0,81.0
59244,530,329,8866,3,1,179.1,179.1
59245,530,1987,8866,3,1,161.991,161.991
59246,530,261,8866,3,1,476.1,476.1
59247,530,1117,8866,3,1,352.71,352.71
59248,530,1293,8866,3,1,184.5,184.5
59249,530,445,8866,3,1,827.1,827.1
59250,530,1766,8866,3,1,38.7,38.7
59251,530,2071,8866,3,1,457.2,457.2
59252,530,1931,8866,3,1,443.7,443.7
59253,530,1925,8866,3,1,443.7,443.7
59254,530,1451,8866,3,1,242.1,242.1
59255,530,1895,8866,3,1,443.7,443.7
59256,530,271,8866,3,1,305.1,305.1
59257,530,1401,8866,3,1,170.1,170.1
59258,530,1515,8866,3,1,331.2,331.2
59259,530,2257,8866,3,1,305.1,305.1
59260,530,2332,8866,3,1,98.991,98.991
59261,530,1318,8866,3,1,12.771,12.771
59262,530,206,8866,3,1,539.1,539.1
59263,530,1847,8866,3,1,1636.2,1636.2
59264,530,267,8866,3,1,368.1,368.1
59265,530,1613,8866,3,1,20.601,20.601
59266,530,2409,8866,3,1,26.181,26.181
59267,530,2018,8866,3,1,125.991,125.991
59268,530,1630,8866,3,1,161.991,161.991
59269,530,1717,8866,3,1,25.2,25.2
59270,530,1791,8866,3,1,28.8,28.8
59271,530,1785,8866,3,1,28.8,28.8
59272,530,1783,8866,3,1,28.8,28.8
59273,530,1385,8866,3,2,14.4,28.8
59274,530,2082,8866,3,2,231.75,463.5
59275,530,490,8866,3,2,81.0,162.0
59276,530,329,8866,3,2,179.1,358.2
59277,530,1987,8866,3,2,161.991,323.982
59278,530,261,8866,3,2,476.1,952.2
59279,530,1117,8866,3,2,352.71,705.42
59280,530,1293,8866,3,2,184.5,369.0
59281,530,1766,8866,3,2,38.7,77.4
59282,530,1785,8866,3,2,28.8,57.6
59283,530,2071,8866,3,2,457.2,914.4
59284,530,1783,8866,3,2,28.8,57.6
59285,530,1931,8866,3,2,443.7,887.4
59286,530,1925,8866,3,2,443.7,887.4
59287,530,1451,8866,3,2,242.1,484.2
59288,530,1895,8866,3,2,443.7,887.4
59289,530,1401,8866,3,2,170.1,340.2
59290,530,1515,8866,3,2,331.2,662.4
59291,530,2257,8866,3,2,305.1,610.2
59292,530,2332,8866,3,2,98.991,197.982
59293,530,1318,8866,3,2,12.771,25.542
59294,530,206,8866,3,2,539.1,1078.2
59295,530,1717,8866,3,2,25.2,50.4
59296,530,1847,8866,3,2,1636.2,3272.4
59297,530,267,8866,3,2,368.1,736.2
59298,530,1613,8866,3,2,20.601,41.202
59299,530,2409,8866,3,2,26.181,52.362
59300,530,2316,8771,227,2,119.99,239.98
59301,530,1094,8771,227,2,328.0,656.0
59302,530,1088,8771,227,2,436.2,872.4
59303,530,1199,8771,227,2,452.0,904.0
59304,530,1436,8771,227,2,200.0,400.0
59305,530,1410,8771,227,2,300.0,600.0
59306,530,2406,8771,227,2,32.89,65.78
59307,530,672,8794,108,2,209.0,418.0
59308,530,2188,8771,227,2,119.99,239.98
59309,530,409,8771,227,2,369.0,738.0
59310,530,1624,8771,227,2,159.99,319.98
59311,530,1213,8772,98,2,856.0,1712.0
59312,530,128,8768,118,2,200.0,400.0
59313,530,779,8772,98,2,13.9,27.8
59314,530,1946,8772,98,2,129.99,259.98
59315,530,80,8754,223,2,40.55,81.1
59316,530,1514,8772,98,2,298.0,596.0
59317,530,2414,8772,98,2,44.99,89.98
59318,530,436,8772,98,2,219.95,439.9
59319,530,900,8772,98,2,0.95,1.9
59320,530,1066,8772,98,2,358.0,716.0
59321,530,2372,8772,98,2,299.99,599.98
59322,530,219,8772,98,2,599.0,1198.0
59323,530,887,8772,98,2,75.99,151.98
59324,530,2282,8772,98,2,268.5,537.0
59325,530,632,8794,108,2,87.0,174.0
59326,530,2299,8772,98,2,229.99,459.98
59327,530,1513,8772,98,2,268.0,536.0
59328,530,1249,8772,98,2,6.95,13.9
59329,530,1624,8772,98,2,159.99,319.98
59330,530,2239,8772,98,2,29.99,59.98
59331,530,1303,8772,98,2,39.99,79.98
59332,530,2158,8772,98,2,149.0,298.0
59333,530,1619,8772,98,2,12.66,25.32
59334,530,1789,8771,227,2,32.0,64.0
59335,530,1789,8772,98,2,32.0,64.0
59336,530,1787,8772,98,2,32.0,64.0
59337,530,1257,8771,227,2,14.99,29.98
59338,530,1257,8772,98,2,14.99,29.98
59339,530,238,8771,227,3,299.0,897.0
59340,530,2316,8771,227,3,119.99,359.96999999999997
59341,530,1094,8771,227,3,328.0,984.0
59342,530,1877,8771,227,3,493.0,1479.0
59343,530,733,8771,227,3,16.5,49.5
59344,530,1436,8771,227,3,200.0,600.0
59345,530,1257,8771,227,3,14.99,44.97
59346,530,2406,8771,227,3,32.89,98.67
59347,530,2188,8771,227,3,119.99,359.96999999999997
59348,530,409,8771,227,3,369.0,1107.0
59349,530,99,6600,69,3,120.0,360.0
59350,530,128,8768,118,3,200.0,600.0
59351,530,80,8754,223,3,40.55,121.64999999999999
59352,530,632,8794,108,3,87.0,261.0
59353,530,170,1182,274,3,169.0,507.0
59354,530,170,1387,45,3,169.0,507.0
59355,530,1789,8772,98,3,32.0,96.0
59356,530,2069,8772,98,3,877.5,2632.5
59357,530,1097,8772,98,3,334.0,1002.0
59358,530,779,8772,98,3,13.9,41.7
59359,530,1619,8772,98,3,12.66,37.980000000000004
59360,530,2074,8772,98,3,877.5,2632.5
59361,530,1946,8772,98,3,129.99,389.97
59362,530,2414,8772,98,3,44.99,134.97
59363,530,1257,8772,98,3,14.99,44.97
59364,530,2070,8772,98,3,791.0,2373.0
59365,530,1624,8772,98,3,159.99,479.97
59366,530,436,8772,98,3,219.95,659.8499999999999
59367,530,1416,8772,98,3,290.0,870.0
59368,530,900,8772,98,3,0.95,2.8499999999999996
59369,530,409,8772,98,3,369.0,1107.0
59370,530,1066,8772,98,3,358.0,1074.0
59371,530,492,8772,98,3,869.0,2607.0
59372,530,887,8772,98,3,75.99,227.96999999999997
59373,530,2282,8772,98,3,268.5,805.5
59374,530,1249,8772,98,3,6.95,20.85
59375,530,2239,8772,98,3,29.99,89.97
59376,530,1303,8772,98,3,39.99,119.97
59377,530,2158,8772,98,3,149.0,447.0
59378,530,1787,8772,98,3,32.0,96.0
59379,530,1385,8866,3,3,14.4,43.2
59380,530,2082,8866,3,3,231.75,695.25
59381,530,490,8866,3,3,81.0,243.0
59382,530,329,8866,3,3,179.1,537.3
59383,530,1987,8866,3,3,161.991,485.97300000000007
59384,530,261,8866,3,3,476.1,1428.3000000000002
59385,530,1117,8866,3,3,352.71,1058.1299999999999
59386,530,1293,8866,3,3,184.5,553.5
59387,530,445,8866,3,3,827.1,2481.3
59388,530,1766,8866,3,3,38.7,116.10000000000001
59389,530,1785,8866,3,3,28.8,86.4
59390,530,2071,8866,3,3,457.2,1371.6
59391,530,1783,8866,3,3,28.8,86.4
59392,530,1931,8866,3,3,443.7,1331.1
59393,530,1925,8866,3,3,443.7,1331.1
59394,530,1451,8866,3,3,242.1,726.3
59395,530,1895,8866,3,3,443.7,1331.1
59396,530,271,8866,3,3,305.1,915.3000000000001
59397,530,1401,8866,3,3,170.1,510.29999999999995
59398,530,2257,8866,3,3,305.1,915.3000000000001
59399,530,2332,8866,3,3,98.991,296.973
59400,530,1318,8866,3,3,12.771,38.313
59401,530,206,8866,3,3,539.1,1617.3000000000002
59402,530,1717,8866,3,3,25.2,75.6
59403,530,267,8866,3,3,368.1,1104.3000000000002
59404,530,2409,8866,3,3,26.181,78.543
59405,530,2018,8866,3,3,125.991,377.973
59406,530,1630,8866,3,3,161.991,485.97300000000007
59407,530,238,8771,227,4,299.0,1196.0
59408,530,2316,8771,227,4,119.99,479.96
59409,530,1094,8771,227,4,328.0,1312.0
59410,530,1877,8771,227,4,493.0,1972.0
59411,530,733,8771,227,4,16.5,66.0
59412,530,1088,8771,227,4,436.2,1744.8
59413,530,1199,8771,227,4,452.0,1808.0
59414,530,1436,8771,227,4,200.0,800.0
59415,530,1257,8771,227,4,14.99,59.96
59416,530,1410,8771,227,4,300.0,1200.0
59417,530,2406,8771,227,4,32.89,131.56
59418,530,672,8794,108,4,209.0,836.0
59419,530,2188,8771,227,4,119.99,479.96
59420,530,1624,8771,227,4,159.99,639.96
59421,530,1213,8772,98,4,856.0,3424.0
59422,530,1686,3875,262,4,70.13,280.52
59423,530,1686,3881,80,4,70.13,280.52
59424,530,99,6605,46,4,120.0,480.0
59425,530,2069,8772,98,4,877.5,3510.0
59426,530,128,8768,118,4,200.0,800.0
59427,530,1097,8772,98,4,334.0,1336.0
59428,530,779,8772,98,4,13.9,55.6
59429,530,1619,8772,98,4,12.66,50.64
59430,530,2074,8772,98,4,877.5,3510.0
59431,530,1875,555,82,4,3199.99,12799.96
59432,530,1946,8772,98,4,129.99,519.96
59433,530,1514,8772,98,4,298.0,1192.0
59434,530,2414,8772,98,4,44.99,179.96
59435,530,1257,8772,98,4,14.99,59.96
59436,530,2070,8772,98,4,791.0,3164.0
59437,530,1624,8772,98,4,159.99,639.96
59438,530,436,8772,98,4,219.95,879.8
59439,530,1416,8772,98,4,290.0,1160.0
59440,530,900,8772,98,4,0.95,3.8
59441,530,409,8772,98,4,369.0,1476.0
59442,530,492,8772,98,4,869.0,3476.0
59443,530,2372,8772,98,4,299.99,1199.96
59444,530,219,8772,98,4,599.0,2396.0
59445,530,887,8772,98,4,75.99,303.96
59446,530,632,8794,108,4,87.0,348.0
59447,530,2299,8772,98,4,229.99,919.96
59448,530,1513,8772,98,4,268.0,1072.0
59449,530,1739,3885,88,4,73.39,293.56
59450,530,1249,8772,98,4,6.95,27.8
59451,530,1821,8397,63,4,1989.0,7956.0
59452,530,2239,8772,98,4,29.99,119.96
59453,530,2158,8772,98,4,149.0,596.0
59454,530,1875,927,53,4,3199.99,12799.96
59455,530,80,8754,223,4,40.55,162.2
59456,530,1789,8771,227,4,32.0,128.0
59457,530,1787,8772,98,4,32.0,128.0
59458,530,1791,8866,3,4,28.8,115.2
59459,530,1385,8866,3,4,14.4,57.6
59460,530,1873,8866,3,4,1439.1,5756.4
59461,530,2082,8866,3,4,231.75,927.0
59462,530,490,8866,3,4,81.0,324.0
59463,530,329,8866,3,4,179.1,716.4
59464,530,1987,8866,3,4,161.991,647.964
59465,530,261,8866,3,4,476.1,1904.4
59466,530,1293,8866,3,4,184.5,738.0
59467,530,445,8866,3,4,827.1,3308.4
59468,530,1766,8866,3,4,38.7,154.8
59469,530,1785,8866,3,4,28.8,115.2
59470,530,2071,8866,3,4,457.2,1828.8
59471,530,1783,8866,3,4,28.8,115.2
59472,530,1931,8866,3,4,443.7,1774.8
59473,530,1451,8866,3,4,242.1,968.4
59474,530,1895,8866,3,4,443.7,1774.8
59475,530,271,8866,3,4,305.1,1220.4
59476,530,1401,8866,3,4,170.1,680.4
59477,530,2257,8866,3,4,305.1,1220.4
59478,530,2332,8866,3,4,98.991,395.964
59479,530,1318,8866,3,4,12.771,51.084
59480,530,206,8866,3,4,539.1,2156.4
59481,530,1717,8866,3,4,25.2,100.8
59482,530,1847,8866,3,4,1636.2,6544.8
59483,530,267,8866,3,4,368.1,1472.4
59484,530,2409,8866,3,4,26.181,104.724
59485,530,2018,8866,3,4,125.991,503.964
59486,530,1630,8866,3,4,161.991,647.964
59487,531,1744,5232,15,1,54.0,54.0
59488,531,1744,5257,7,1,54.0,54.0
59489,531,1744,5258,13,1,54.0,54.0
59490,531,1744,5259,20,1,54.0,54.0
59491,531,1744,5260,32,1,54.0,54.0
59492,531,1744,5264,8,1,54.0,54.0
59493,531,451,1539,24,1,819.0,819.0
59494,531,451,1540,7,1,819.0,819.0
59495,531,451,1541,11,1,819.0,819.0
59496,531,1653,5956,7,1,6.89,6.89
59497,531,1653,5957,29,1,6.89,6.89
59498,531,1653,5958,10,1,6.89,6.89
59499,531,1653,5959,35,1,6.89,6.89
