ProductSRKey,ProductKey,ProductName,Brand,ColorRaw,Subcategory,Category
1782,1804,MGS Zoo Tycoon Marine Mania 2009 E160,Tailspin Toys,Download Games,Download Games,Games and Toys
1783,1805,MGS MechWarrior 4 Mach Paks2009 E161,Tailspin Toys,Download Games,Download Games,Games and Toys
1784,1806,MGS Zoo Tycoon Dinosaur Digs2009 E162,Tailspin Toys,Download Games,Download Games,Games and Toys
1785,1807,MGS Dungeon Siege 2009 E163,Tailspin Toys,Download Games,Download Games,Games and Toys
1786,1808,MGS Classic Flight Collection2009 E164,Tailspin Toys,Download Games,Download Games,Games and Toys
1787,1809,MGS Bicycle Board Games2009 E165,Tailspin Toys,Download Games,Download Games,Games and Toys
1788,1810,MGS Bicycle Card Games2009 E166,Tailspin Toys,Download Games,Download Games,Games and Toys
1789,1811,MGS Bicycle Casino Games2009 E167,Tailspin Toys,Download Games,Download Games,Games and Toys
1790,1812,MGS Flight Simulator 2009 E168,Tailspin Toys,Download Games,Download Games,Games and Toys
1791,1813,MGS Racing Madness 2009 E169,Tailspin Toys,Download Games,Download Games,Games and Toys
1792,1814,MGS Zoo Tycoon2009 E170,Tailspin Toys,Download Games,Download Games,Games and Toys
1793,1815,MGS MechWarrior 4:Knight2009 E171,Tailspin Toys,Download Games,Download Games,Games and Toys
1794,1816,MGS Age of Empires II Gold Edition2009 E172,Tailspin Toys,Download Games,Download Games,Games and Toys
1795,1817,MGS MechCommander 2009 E173,Tailspin Toys,Download Games,Download Games,Games and Toys
1796,1818,MGS Train Simulator 2009 E174,Tailspin Toys,Download Games,Download Games,Games and Toys
1797,1819,MGS MechWarrior 4: Vengeance 2009 E175,Tailspin Toys,Download Games,Download Games,Games and Toys
1798,1820,MGS Return of Arcade Anniversary Edition 2009 E176,Tailspin Toys,Download Games,Download Games,Games and Toys
1799,1821,MGS Combat Flight Simulator 2009 E177,Tailspin Toys,Download Games,Download Games,Games and Toys
1800,1822,MGS Age of Empires II: The Conquerors Expansion 2009 E178,Tailspin Toys,Download Games,Download Games,Games and Toys
1801,1823,MGS Flight Simulator 2009 E179,Tailspin Toys,Download Games,Download Games,Games and Toys
1802,1824,MGS Age of Empires II: The Age of Kings 2009 E180,Tailspin Toys,Download Games,Download Games,Games and Toys
1803,1825,MGS Age of Empires Expansion: The Rise of Rome 2009 E181,Tailspin Toys,Download Games,Download Games,Games and Toys
1804,1826,"MGS Age of Empires, 2009 E182",Tailspin Toys,Download Games,Download Games,Games and Toys
1805,1827,Litware Washer & Dryer 27in L420 White,Litware,Washers & Dryers,Washers & Dryers,Home Appliances
1806,1828,Litware Washer & Dryer 25.5in M350 White,Litware,Washers & Dryers,Washers & Dryers,Home Appliances
1807,1829,Litware Washer & Dryer 24in M260 White,Litware,Washers & Dryers,Washers & Dryers,Home Appliances
1808,1830,Litware Washer & Dryer 21in E214 White,Litware,Washers & Dryers,Washers & Dryers,Home Appliances
1809,1831,Litware Washer & Dryer 15.5in E150 White,Litware,Washers & Dryers,Washers & Dryers,Home Appliances
1810,1832,Litware Washer & Dryer 27in L420 Silver,Litware,Washers & Dryers,Washers & Dryers,Home Appliances
1811,1833,Litware Washer & Dryer 25.5in M350 Silver,Litware,Washers & Dryers,Washers & Dryers,Home Appliances
1812,1834,Litware Washer & Dryer 24in M260 Silver,Litware,Washers & Dryers,Washers & Dryers,Home Appliances
1813,1835,Litware Washer & Dryer 21in E214 Silver,Litware,Washers & Dryers,Washers & Dryers,Home Appliances
1814,1836,Litware Washer & Dryer 15.5in E150 Silver,Litware,Washers & Dryers,Washers & Dryers,Home Appliances
1815,1837,Litware Washer & Dryer 27in L420 Blue,Litware,Washers & Dryers,Washers & Dryers,Home Appliances
1816,1838,Litware Washer & Dryer 25.5in M350 Blue,Litware,Washers & Dryers,Washers & Dryers,Home Appliances
1817,1839,Litware Washer & Dryer 24in M260 Blue,Litware,Washers & Dryers,Washers & Dryers,Home Appliances
1818,1840,Litware Washer & Dryer 21in E214 Blue,Litware,Washers & Dryers,Washers & Dryers,Home Appliances
1819,1841,Litware Washer & Dryer 15.5in E150 Blue,Litware,Washers & Dryers,Washers & Dryers,Home Appliances
1820,1842,Litware Washer & Dryer 27in L420 Green,Litware,Washers & Dryers,Washers & Dryers,Home Appliances
1821,1843,Litware Washer & Dryer 25.5in M350 Green,Litware,Washers & Dryers,Washers & Dryers,Home Appliances
1822,1844,Litware Washer & Dryer 24in M260 Green,Litware,Washers & Dryers,Washers & Dryers,Home Appliances
1823,1845,Litware Washer & Dryer 21in E214 Green,Litware,Washers & Dryers,Washers & Dryers,Home Appliances
1824,1846,Litware Washer & Dryer 15.5in E150 Green,Litware,Washers & Dryers,Washers & Dryers,Home Appliances
1825,1847,NT Washer & Dryer 27in L2700 White,Northwind Traders,Washers & Dryers,Washers & Dryers,Home Appliances
1826,1848,NT Washer & Dryer 25.5in M2550 White,Northwind Traders,Washers & Dryers,Washers & Dryers,Home Appliances
1827,1849,NT Washer & Dryer 24in M2400 White,Northwind Traders,Washers & Dryers,Washers & Dryers,Home Appliances
1828,1850,NT Washer & Dryer 21in E2100 White,Northwind Traders,Washers & Dryers,Washers & Dryers,Home Appliances
1829,1851,NT Washer & Dryer 15.5in E1550 White,Northwind Traders,Washers & Dryers,Washers & Dryers,Home Appliances
1830,1852,NT Washer & Dryer 27in L2700 Silver,Northwind Traders,Washers & Dryers,Washers & Dryers,Home Appliances
1831,1853,NT Washer & Dryer 25.5in M2550 Silver,Northwind Traders,Washers & Dryers,Washers & Dryers,Home Appliances
1832,1854,NT Washer & Dryer 24in M2400 Silver,Northwind Traders,Washers & Dryers,Washers & Dryers,Home Appliances
1833,1855,NT Washer & Dryer 21in E2100 Silver,Northwind Traders,Washers & Dryers,Washers & Dryers,Home Appliances
1834,1856,NT Washer & Dryer 15.5in E1550 Silver,Northwind Traders,Washers & Dryers,Washers & Dryers,Home Appliances
1835,1857,NT Washer & Dryer 27in L2700 Blue,Northwind Traders,Washers & Dryers,Washers & Dryers,Home Appliances
1836,1858,NT Washer & Dryer 25.5in M2550 Blue,Northwind Traders,Washers & Dryers,Washers & Dryers,Home Appliances
1837,1859,NT Washer & Dryer 24in M2400 Blue,Northwind Traders,Washers & Dryers,Washers & Dryers,Home Appliances
1838,1860,NT Washer & Dryer 21in E2100 Blue,Northwind Traders,Washers & Dryers,Washers & Dryers,Home Appliances
1839,1861,NT Washer & Dryer 15.5in E1550 Blue,Northwind Traders,Washers & Dryers,Washers & Dryers,Home Appliances
1840,1862,NT Washer & Dryer 27in L2700 Green,Northwind Traders,Washers & Dryers,Washers & Dryers,Home Appliances
1841,1863,NT Washer & Dryer 25.5in M2550 Green,Northwind Traders,Washers & Dryers,Washers & Dryers,Home Appliances
1842,1864,NT Washer & Dryer 24in M2400 Green,Northwind Traders,Washers & Dryers,Washers & Dryers,Home Appliances
1843,1865,NT Washer & Dryer 21in E2100 Green,Northwind Traders,Washers & Dryers,Washers & Dryers,Home Appliances
1844,1866,NT Washer & Dryer 15.5in E1550 Green,Northwind Traders,Washers & Dryers,Washers & Dryers,Home Appliances
1845,1867,Contoso Washer & Dryer 27in L270 White,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1846,1868,Contoso Washer & Dryer 25.5in M255 White,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1847,1869,Contoso Washer & Dryer 24in M240 White,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1848,1870,Contoso Washer & Dryer 21in E210 White,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1849,1871,Contoso Washer & Dryer 15.5in E155 White,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1850,1872,Contoso Washer & Dryer 27in L270 Silver,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1851,1873,Contoso Washer & Dryer 25.5in M255 Silver,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1852,1874,Contoso Washer & Dryer 24in M240 Silver,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1853,1875,Contoso Washer & Dryer 21in E210 Silver,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1854,1876,Contoso Washer & Dryer 15.5in E155 Silver,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1855,1877,Contoso Washer & Dryer 27in L270 Blue,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1856,1878,Contoso Washer & Dryer 25.5in M255 Blue,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1857,1879,Contoso Washer & Dryer 24in M240 Blue,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1858,1880,Contoso Washer & Dryer 21in E210 Blue,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1859,1881,Contoso Washer & Dryer 15.5in E155 Blue,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1860,1882,Contoso Washer & Dryer 27in L270 Green,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1861,1883,Contoso Washer & Dryer 25.5in M255 Green,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1862,1884,Contoso Washer & Dryer 24in M240 Green,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1863,1885,Contoso Washer & Dryer 21in E210 Green,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1864,1886,Contoso Washer & Dryer 15.5in E155 Green,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1865,1887,Contoso Washer & Dryer 27in L270 Red,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1866,1888,Contoso Washer & Dryer 25.5in M255 Red,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1867,1889,Contoso Washer & Dryer 24in M240 Red,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1868,1890,Contoso Washer & Dryer 21in E210 Red,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1869,1891,Contoso Washer & Dryer 15.5in E155 Red,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1870,1892,Contoso Washer & Dryer 27in L270 Pink,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1871,1893,Contoso Washer & Dryer 25.5in M255 Pink,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1872,1894,Contoso Washer & Dryer 24in M240 Pink,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1873,1895,Contoso Washer & Dryer 21in E210 Pink,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1874,1896,Contoso Washer & Dryer 15.5in E155 Pink,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1875,1897,Fabrikam Refrigerator 24.7CuFt X9800 White,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1876,1898,Fabrikam Refrigerator 19CuFt M7600 White,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1877,1899,Fabrikam Refrigerator 9.7CuFt M5600 White,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1878,1900,Fabrikam Refrigerator 4.6CuFt E2800 White,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1879,1901,Fabrikam Refrigerator 3.2CuFt E1600 White,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1880,1902,Fabrikam Refrigerator 1.7CuFt E1200 White,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1881,1903,Fabrikam Refrigerator 24.7CuFt X9800 Brown,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1882,1904,Fabrikam Refrigerator 19CuFt M7600 Brown,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1883,1905,Fabrikam Refrigerator 9.7CuFt M5600 Brown,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1884,1906,Fabrikam Refrigerator 4.6CuFt E2800 Brown,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1885,1907,Fabrikam Refrigerator 3.2CuFt E1600 Brown,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1886,1908,Fabrikam Refrigerator 1.7CuFt E1200 Brown,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1887,1909,Fabrikam Refrigerator 24.7CuFt X9800 Silver,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1888,1910,Fabrikam Refrigerator 19CuFt M7600 Silver,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1889,1911,Fabrikam Refrigerator 9.7CuFt M5600 Silver,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1890,1912,Fabrikam Refrigerator 4.6CuFt E2800 Silver,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1891,1913,Fabrikam Refrigerator 3.2CuFt E1600 Silver,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1892,1914,Fabrikam Refrigerator 1.7CuFt E1200 Silver,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1893,1915,Fabrikam Refrigerator 24.7CuFt X9800 Green,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1894,1916,Fabrikam Refrigerator 19CuFt M7600 Green,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1895,1917,Fabrikam Refrigerator 9.7CuFt M5600 Green,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1896,1918,Fabrikam Refrigerator 4.6CuFt E2800 Green,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1897,1919,Fabrikam Refrigerator 3.2CuFt E1600 Green,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1898,1920,Fabrikam Refrigerator 1.7CuFt E1200 Green,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1899,1921,Fabrikam Refrigerator 24.7CuFt X9800 Blue,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1900,1922,Fabrikam Refrigerator 19CuFt M7600 Blue,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1901,1923,Fabrikam Refrigerator 9.7CuFt M5600 Blue,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1902,1924,Fabrikam Refrigerator 4.6CuFt E2800 Blue,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1903,1925,Fabrikam Refrigerator 3.2CuFt E1600 Blue,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1904,1926,Fabrikam Refrigerator 1.7CuFt E1200 Blue,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1905,1927,Fabrikam Refrigerator 24.7CuFt X9800 Grey,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1906,1928,Fabrikam Refrigerator 19CuFt M7600 Grey,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1907,1929,Fabrikam Refrigerator 9.7CuFt M5600 Grey,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1908,1930,Fabrikam Refrigerator 4.6CuFt E2800 Grey,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1909,1931,Fabrikam Refrigerator 3.2CuFt E1600 Grey,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1910,1932,Fabrikam Refrigerator 1.7CuFt E1200 Grey,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1911,1933,Fabrikam Refrigerator 24.7CuFt X9800 Orange,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1912,1934,Fabrikam Refrigerator 19CuFt M7600 Orange,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1913,1935,Fabrikam Refrigerator 9.7CuFt M5600 Orange,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1914,1936,Fabrikam Refrigerator 4.6CuFt E2800 Orange,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1915,1937,Fabrikam Refrigerator 3.2CuFt E1600 Orange,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1916,1938,Fabrikam Refrigerator 1.7CuFt E1200 Orange,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1917,1939,Litware Refrigerator 24.7CuFt X980 White,Litware,Refrigerators,Refrigerators,Home Appliances
1918,1940,Litware Refrigerator 19CuFt M760 White,Litware,Refrigerators,Refrigerators,Home Appliances
1919,1941,Litware Refrigerator 9.7CuFt M560 White,Litware,Refrigerators,Refrigerators,Home Appliances
1920,1942,Litware Refrigerator 4.6CuFt E280 White,Litware,Refrigerators,Refrigerators,Home Appliances
1921,1943,Litware Refrigerator 3.2CuFt E160 White,Litware,Refrigerators,Refrigerators,Home Appliances
1922,1944,Litware Refrigerator 1.7CuFt E120 White,Litware,Refrigerators,Refrigerators,Home Appliances
1923,1945,Litware Refrigerator 24.7CuFt X980 Brown,Litware,Refrigerators,Refrigerators,Home Appliances
1924,1946,Litware Refrigerator 19CuFt M760 Brown,Litware,Refrigerators,Refrigerators,Home Appliances
1925,1947,Litware Refrigerator 9.7CuFt M560 Brown,Litware,Refrigerators,Refrigerators,Home Appliances
1926,1948,Litware Refrigerator 4.6CuFt E280 Brown,Litware,Refrigerators,Refrigerators,Home Appliances
1927,1949,Litware Refrigerator 3.2CuFt E160 Brown,Litware,Refrigerators,Refrigerators,Home Appliances
1928,1950,Litware Refrigerator 1.7CuFt E120 Brown,Litware,Refrigerators,Refrigerators,Home Appliances
1929,1951,Litware Refrigerator 24.7CuFt X980 Silver,Litware,Refrigerators,Refrigerators,Home Appliances
1930,1952,Litware Refrigerator 19CuFt M760 Silver,Litware,Refrigerators,Refrigerators,Home Appliances
1931,1953,Litware Refrigerator 9.7CuFt M560 Silver,Litware,Refrigerators,Refrigerators,Home Appliances
1932,1954,Litware Refrigerator 4.6CuFt E280 Silver,Litware,Refrigerators,Refrigerators,Home Appliances
1933,1955,Litware Refrigerator 3.2CuFt E160 Silver,Litware,Refrigerators,Refrigerators,Home Appliances
1934,1956,Litware Refrigerator 1.7CuFt E120 Silver,Litware,Refrigerators,Refrigerators,Home Appliances
1935,1957,Litware Refrigerator 24.7CuFt X980 Green,Litware,Refrigerators,Refrigerators,Home Appliances
1936,1958,Litware Refrigerator 19CuFt M760 Green,Litware,Refrigerators,Refrigerators,Home Appliances
1937,1959,Litware Refrigerator 9.7CuFt M560 Green,Litware,Refrigerators,Refrigerators,Home Appliances
1938,1960,Litware Refrigerator 4.6CuFt E280 Green,Litware,Refrigerators,Refrigerators,Home Appliances
1939,1961,Litware Refrigerator 3.2CuFt E160 Green,Litware,Refrigerators,Refrigerators,Home Appliances
1940,1962,Litware Refrigerator 1.7CuFt E120 Green,Litware,Refrigerators,Refrigerators,Home Appliances
1941,1963,Litware Refrigerator 24.7CuFt X980 Blue,Litware,Refrigerators,Refrigerators,Home Appliances
1942,1964,Litware Refrigerator 19CuFt M760 Blue,Litware,Refrigerators,Refrigerators,Home Appliances
1943,1965,Litware Refrigerator 9.7CuFt M560 Blue,Litware,Refrigerators,Refrigerators,Home Appliances
1944,1966,Litware Refrigerator 4.6CuFt E280 Blue,Litware,Refrigerators,Refrigerators,Home Appliances
1945,1967,Litware Refrigerator 3.2CuFt E160 Blue,Litware,Refrigerators,Refrigerators,Home Appliances
1946,1968,Litware Refrigerator 1.7CuFt E120 Blue,Litware,Refrigerators,Refrigerators,Home Appliances
1947,1969,Litware Refrigerator 24.7CuFt X980 Grey,Litware,Refrigerators,Refrigerators,Home Appliances
1948,1970,Litware Refrigerator 19CuFt M760 Grey,Litware,Refrigerators,Refrigerators,Home Appliances
1949,1971,Litware Refrigerator 9.7CuFt M560 Grey,Litware,Refrigerators,Refrigerators,Home Appliances
1950,1972,Litware Refrigerator 4.6CuFt E280 Grey,Litware,Refrigerators,Refrigerators,Home Appliances
1951,1973,Litware Refrigerator 3.2CuFt E160 Grey,Litware,Refrigerators,Refrigerators,Home Appliances
1952,1974,Litware Refrigerator 1.7CuFt E120 Grey,Litware,Refrigerators,Refrigerators,Home Appliances
1953,1975,Litware Refrigerator L1200 Orange,Litware,Refrigerators,Refrigerators,Home Appliances
1954,1976,Litware Refrigerator 19CuFt M760 Orange,Litware,Refrigerators,Refrigerators,Home Appliances
1955,1977,Litware Refrigerator 9.7CuFt M560 Orange,Litware,Refrigerators,Refrigerators,Home Appliances
1956,1978,Litware Refrigerator 4.6CuFt E280 Orange,Litware,Refrigerators,Refrigerators,Home Appliances
1957,1979,Litware Refrigerator 3.2CuFt E160 Orange,Litware,Refrigerators,Refrigerators,Home Appliances
1958,1980,Litware Refrigerator 1.7CuFt E120 Orange,Litware,Refrigerators,Refrigerators,Home Appliances
1959,1981,Litware Refrigerator 19CuFt M760 Red,Litware,Refrigerators,Refrigerators,Home Appliances
1960,1982,Litware Refrigerator 9.7CuFt M560 Red,Litware,Refrigerators,Refrigerators,Home Appliances
1961,1983,Fabrikam Microwave 1.5CuFt X1100 White,Fabrikam,Microwaves,Microwaves,Home Appliances
1962,1984,Fabrikam Microwave 2.2CuFt M1250 White,Fabrikam,Microwaves,Microwaves,Home Appliances
1963,1985,Fabrikam Microwave 1.6CuFt M1250 White,Fabrikam,Microwaves,Microwaves,Home Appliances
1964,1986,Fabrikam Microwave 1.0CuFt E1100 White,Fabrikam,Microwaves,Microwaves,Home Appliances
1965,1987,Fabrikam Microwave 0.9CuFt E0900 White,Fabrikam,Microwaves,Microwaves,Home Appliances
1966,1988,Fabrikam Microwave 0.8CuFt E0800 White,Fabrikam,Microwaves,Microwaves,Home Appliances
1967,1989,Fabrikam Microwave 1.5CuFt X1100 Silver,Fabrikam,Microwaves,Microwaves,Home Appliances
1968,1990,Fabrikam Microwave 2.2CuFt M1250 Silver,Fabrikam,Microwaves,Microwaves,Home Appliances
1969,1991,Fabrikam Microwave 1.6CuFt M1250 Silver,Fabrikam,Microwaves,Microwaves,Home Appliances
1970,1992,Fabrikam Microwave 1.0CuFt E1100 Silver,Fabrikam,Microwaves,Microwaves,Home Appliances
1971,1993,Fabrikam Microwave 0.9CuFt E0900 Silver,Fabrikam,Microwaves,Microwaves,Home Appliances
1972,1994,Fabrikam Microwave 0.8CuFt E0800 Silver,Fabrikam,Microwaves,Microwaves,Home Appliances
1973,1995,Fabrikam Microwave 1.5CuFt X1100 Grey,Fabrikam,Microwaves,Microwaves,Home Appliances
1974,1996,Fabrikam Microwave 2.2CuFt M1250 Grey,Fabrikam,Microwaves,Microwaves,Home Appliances
1975,1997,Fabrikam Microwave 1.6CuFt M1250 Grey,Fabrikam,Microwaves,Microwaves,Home Appliances
1976,1998,Fabrikam Microwave 1.0CuFt E1100 Grey,Fabrikam,Microwaves,Microwaves,Home Appliances
1977,1999,Fabrikam Microwave 0.9CuFt E0900 Grey,Fabrikam,Microwaves,Microwaves,Home Appliances
1978,2000,Fabrikam Microwave 0.8CuFt E0800 Grey,Fabrikam,Microwaves,Microwaves,Home Appliances
1979,2001,Fabrikam Microwave 1.5CuFt X1100 Red,Fabrikam,Microwaves,Microwaves,Home Appliances
1980,2002,Fabrikam Microwave 2.2CuFt M1250 Red,Fabrikam,Microwaves,Microwaves,Home Appliances
1981,2003,Fabrikam Microwave 1.6CuFt M1250 Red,Fabrikam,Microwaves,Microwaves,Home Appliances
1982,2004,Fabrikam Microwave 1.0CuFt E1100 Red,Fabrikam,Microwaves,Microwaves,Home Appliances
1983,2005,Fabrikam Microwave 0.9CuFt E0900 Red,Fabrikam,Microwaves,Microwaves,Home Appliances
1984,2006,Fabrikam Microwave 0.8CuFt E0800 Red,Fabrikam,Microwaves,Microwaves,Home Appliances
1985,2007,Fabrikam Microwave 1.5CuFt X1100 Black,Fabrikam,Microwaves,Microwaves,Home Appliances
1986,2008,Fabrikam Microwave 2.2CuFt M1250 Black,Fabrikam,Microwaves,Microwaves,Home Appliances
1987,2009,Fabrikam Microwave 1.6CuFt M1250 Black,Fabrikam,Microwaves,Microwaves,Home Appliances
1988,2010,Fabrikam Microwave 1.0CuFt E1100 Black,Fabrikam,Microwaves,Microwaves,Home Appliances
1989,2011,Fabrikam Microwave 0.9CuFt E0900 Black,Fabrikam,Microwaves,Microwaves,Home Appliances
1990,2012,Fabrikam Microwave 0.8CuFt E0800 Black,Fabrikam,Microwaves,Microwaves,Home Appliances
1991,2013,Fabrikam Microwave 1.5CuFt X1100 Blue,Fabrikam,Microwaves,Microwaves,Home Appliances
1992,2014,Fabrikam Microwave 2.2CuFt M1250 Blue,Fabrikam,Microwaves,Microwaves,Home Appliances
1993,2015,Fabrikam Microwave 1.6CuFt M1250 Blue,Fabrikam,Microwaves,Microwaves,Home Appliances
1994,2016,Fabrikam Microwave 1.0CuFt E1100 Blue,Fabrikam,Microwaves,Microwaves,Home Appliances
1995,2017,Fabrikam Microwave 0.9CuFt E0900 Blue,Fabrikam,Microwaves,Microwaves,Home Appliances
1996,2018,Fabrikam Microwave 0.8CuFt E0800 Blue,Fabrikam,Microwaves,Microwaves,Home Appliances
1997,2019,Litware Microwave 1.5CuFt X110 White,Litware,Microwaves,Microwaves,Home Appliances
1998,2020,Litware Microwave 2.2CuFt M125 White,Litware,Microwaves,Microwaves,Home Appliances
1999,2021,Litware Microwave 1.6CuFt M125 White,Litware,Microwaves,Microwaves,Home Appliances
2000,2022,Litware Microwave 1.0CuFt E110 White,Litware,Microwaves,Microwaves,Home Appliances
2001,2023,Litware Microwave 0.9CuFt E090 White,Litware,Microwaves,Microwaves,Home Appliances
2002,2024,Litware Microwave 0.8CuFt E080 White,Litware,Microwaves,Microwaves,Home Appliances
2003,2025,Litware Microwave 1.5CuFt X110 Silver,Litware,Microwaves,Microwaves,Home Appliances
2004,2026,Litware Microwave 2.2CuFt M125 Silver,Litware,Microwaves,Microwaves,Home Appliances
2005,2027,Litware Microwave 1.6CuFt M125 Silver,Litware,Microwaves,Microwaves,Home Appliances
2006,2028,Litware Microwave 1.0CuFt E110 Silver,Litware,Microwaves,Microwaves,Home Appliances
2007,2029,Litware Microwave 0.9CuFt E090 Silver,Litware,Microwaves,Microwaves,Home Appliances
2008,2030,Litware Microwave 0.8CuFt E080 Silver,Litware,Microwaves,Microwaves,Home Appliances
2009,2031,Litware Microwave 1.5CuFt X110 Grey,Litware,Microwaves,Microwaves,Home Appliances
2010,2032,Litware Microwave 2.2CuFt M125 Grey,Litware,Microwaves,Microwaves,Home Appliances
2011,2033,Litware Microwave 1.6CuFt M125 Grey,Litware,Microwaves,Microwaves,Home Appliances
2012,2034,Litware Microwave 1.0CuFt E110 Grey,Litware,Microwaves,Microwaves,Home Appliances
2013,2035,Litware Microwave 0.9CuFt E090 Grey,Litware,Microwaves,Microwaves,Home Appliances
2014,2036,Litware Microwave 0.8CuFt E080 Grey,Litware,Microwaves,Microwaves,Home Appliances
2015,2037,Litware Microwave 1.5CuFt X110 Red,Litware,Microwaves,Microwaves,Home Appliances
2016,2038,Litware Microwave 2.2CuFt M125 Red,Litware,Microwaves,Microwaves,Home Appliances
2017,2039,Litware Microwave 1.6CuFt M125 Red,Litware,Microwaves,Microwaves,Home Appliances
2018,2040,Litware Microwave 1.0CuFt E110 Red,Litware,Microwaves,Microwaves,Home Appliances
2019,2041,Litware Microwave 0.9CuFt E090 Red,Litware,Microwaves,Microwaves,Home Appliances
2020,2042,Litware Microwave 0.8CuFt E080 Red,Litware,Microwaves,Microwaves,Home Appliances
2021,2043,Litware Microwave 1.5CuFt X110 Black,Litware,Microwaves,Microwaves,Home Appliances
2022,2044,Litware Microwave 2.2CuFt M125 Black,Litware,Microwaves,Microwaves,Home Appliances
2023,2045,Litware Microwave 1.6CuFt M125 Black,Litware,Microwaves,Microwaves,Home Appliances
2024,2046,Litware Microwave 1.0CuFt E110 Black,Litware,Microwaves,Microwaves,Home Appliances
2025,2047,Litware Microwave 0.9CuFt E090 Black,Litware,Microwaves,Microwaves,Home Appliances
2026,2048,Litware Microwave 0.8CuFt E080 Black,Litware,Microwaves,Microwaves,Home Appliances
2027,2049,Litware Microwave 1.5CuFt X110 Blue,Litware,Microwaves,Microwaves,Home Appliances
2028,2050,Litware Microwave 2.2CuFt M125 Blue,Litware,Microwaves,Microwaves,Home Appliances
2029,2051,Litware Microwave 1.6CuFt M125 Blue,Litware,Microwaves,Microwaves,Home Appliances
